YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,AA,1437,N356AA,MIA,DFW,0920,0922,0935,195,165,1121,1120,1135,1127,0,0,,,,,,
2015,1,1,4,DL,2438,N950DL,ATL,DCA,0920,0924,0935,100,80,547,1055,1100,1059,0,0,,,,,,
2015,1,1,4,DL,1530,N954DN,LAS,MSP,0920,0935,0949,189,173,1299,1442,1429,1445,0,0,,1,0,15,0,0
2015,1,1,4,DL,1552,N618DL,MSP,RSW,0920,0916,0959,213,174,1416,1353,1353,1358,0,0,,,,,,
2015,1,1,4,DL,1745,N356NW,SMF,MSP,0920,0929,0956,208,194,1517,1510,1448,1513,0,0,,16,0,0,0,9
2015,1,1,4,EV,2532,N904EV,DFW,BPT,0920,0928,0944,65,61,270,1045,1025,1049,0,0,,16,0,8,0,0
2015,1,1,4,EV,4932,N608QX,RIC,LGA,0920,0914,0926,81,48,292,1014,1041,1028,0,0,,,,,,
2015,1,1,4,EV,5049,N761ND,MSP,SDF,0920,0915,0931,123,76,604,1147,1223,1152,0,0,,,,,,
2015,1,1,4,F9,741,N202FR,DEN,PHX,0920,1028,1037,112,93,602,1210,1112,1215,0,0,,0,0,0,63,0
2015,1,1,4,HA,19,N582HA,SMF,HNL,0920,1010,1022,335,324,2462,1346,1255,1400,0,0,,0,0,65,0,0
2015,1,1,4,MQ,2776,N600MQ,DFW,HOU,0920,,,68,,247,,1028,,0,1,B,,,,,
2015,1,1,4,MQ,2799,N627MQ,DFW,ACT,0920,,,33,,89,,0953,,0,1,B,,,,,
2015,1,1,4,MQ,3041,N658MQ,DFW,DSM,0920,,,108,,624,,1108,,0,1,B,,,,,
2015,1,1,4,MQ,2947,N509MQ,LIT,DFW,0920,,,80,,304,,1040,,0,1,B,,,,,
2015,1,1,4,MQ,2983,N1EAMQ,DFW,AMA,0920,,,68,,312,,1028,,0,1,B,,,,,
2015,1,1,4,MQ,3278,N640MQ,BTR,DFW,0920,,,90,,383,,1050,,0,1,B,,,,,
2015,1,1,4,MQ,3397,N663MQ,MIA,EYW,0920,0917,0929,51,29,125,0958,1011,1000,0,0,,,,,,
2015,1,1,4,MQ,3527,N682MQ,MIA,PNS,0920,0913,0924,109,93,530,0957,1009,1001,0,0,,,,,,
2015,1,1,4,MQ,3555,N522MQ,CMH,ORD,0920,0945,0956,90,55,296,0951,0950,0959,0,0,,,,,,
2015,1,1,4,OO,4650,N427SW,MSP,DLH,0920,0906,0943,67,42,144,1025,1027,1035,0,0,,,,,,
2015,1,1,4,OO,3457,N217AG,BUR,PDX,0920,0915,0932,141,124,817,1136,1141,1139,0,0,,,,,,
2015,1,1,4,OO,4711,N8903A,MSP,FSD,0920,0917,0956,74,38,196,1034,1034,1039,0,0,,,,,,
2015,1,1,4,B6,1141,N656JB,BDL,PBI,0921,0948,1000,191,156,1133,1236,1232,1239,0,0,,,,,,
2015,1,1,4,OO,6338,N578SW,PSP,LAX,0922,0920,0933,56,30,110,1003,1018,1024,0,0,,,,,,
2015,1,1,4,UA,195,N38459,ORD,MCO,0923,0923,0934,164,129,1005,1243,1307,1249,0,0,,,,,,
2015,1,1,4,UA,1110,N76515,DFW,ORD,0923,0922,1010,136,94,802,1144,1139,1156,0,0,,17,0,0,0,0
2015,1,1,4,OO,6279,N738SK,TUS,DEN,0923,1233,1244,117,82,639,1406,1120,1414,0,0,,0,0,174,0,0
2015,1,1,4,OO,3463,N219AG,ONT,PDX,0923,0912,0920,142,124,838,1124,1145,1127,0,0,,,,,,
2015,1,1,4,US,1866,N644AW,CLT,PBI,0924,0918,0931,110,88,590,1059,1114,1103,0,0,,,,,,
2015,1,1,4,US,1842,N747UW,MEM,CLT,0925,0925,0938,97,63,511,1141,1202,1151,0,0,,,,,,
2015,1,1,4,US,1869,N745VJ,STL,CLT,0925,0932,0942,107,73,575,1155,1212,1208,0,0,,,,,,
2015,1,1,4,US,1905,N172US,CLT,MCO,0925,0936,0958,98,72,468,1110,1103,1124,0,0,,10,0,11,0,0
2015,1,1,4,US,1924,N633AW,RDU,CLT,0925,0918,1000,67,42,130,1042,1032,1046,0,0,,,,,,
2015,1,1,4,US,1931,N828AW,CLT,MEM,0925,0916,0945,109,88,511,1013,1014,1016,0,0,,,,,,
2015,1,1,4,US,1988,N712US,DCA,CLT,0925,0917,0928,95,67,331,1035,1100,1043,0,0,,,,,,
2015,1,1,4,VX,231,N839VA,ORD,LAX,0925,0925,0937,270,246,1744,1143,1155,1154,0,0,,,,,,
2015,1,1,4,WN,1973,N280WN,ATL,MSY,0925,1034,1045,100,73,425,1058,1005,1105,0,0,,0,0,60,0,0
2015,1,1,4,WN,4292,N746SW,BWI,FLL,0925,0925,0939,160,131,925,1150,1205,1156,0,0,,,,,,
2015,1,1,4,WN,532,N8648A,BWI,SAN,0925,0923,0945,355,341,2295,1226,1220,1232,0,0,,,,,,
2015,1,1,4,WN,976,N479WN,DCA,MSY,0925,0921,0932,180,156,969,1108,1125,1118,0,0,,,,,,
2015,1,1,4,WN,614,N910WN,FLL,PHL,0925,0923,0938,160,137,992,1155,1205,1202,0,0,,,,,,
2015,1,1,4,WN,1425,N916WN,HOU,ATL,0925,0924,0931,110,89,696,1200,1215,1204,0,0,,,,,,
2015,1,1,4,WN,999,N203WN,LAS,ATL,0925,0927,1000,225,199,1747,1619,1610,1625,0,0,,15,0,0,0,0
2015,1,1,4,WN,1849,N8631A,MCO,MDW,0925,0919,0932,170,148,990,1100,1115,1116,0,0,,,,,,
2015,1,1,4,WN,1354,N472WN,MSY,TPA,0925,0920,0927,85,67,488,1134,1150,1138,0,0,,,,,,
2015,1,1,4,WN,2018,N7704B,RNO,LAS,0925,0924,0940,75,59,345,1039,1040,1045,0,0,,,,,,
2015,1,1,4,WN,4875,N555LV,SJC,SNA,0925,0921,0931,75,59,342,1030,1040,1035,0,0,,,,,,
2015,1,1,4,WN,869,N7730A,SMF,SAN,0925,0929,0944,85,67,480,1051,1050,1053,0,0,,,,,,
2015,1,1,4,UA,1223,N14237,IAH,SJC,0925,0928,0944,251,215,1608,1119,1136,1122,0,0,,,,,,
2015,1,1,4,AA,262,N3CPAA,DFW,RSW,0925,,,145,,1017,,1250,,0,1,B,,,,,
2015,1,1,4,AA,1027,N3FVAA,BOS,DFW,0925,0920,1009,275,260,1562,1329,1300,1351,0,0,,51,0,0,0,0
2015,1,1,4,AA,1131,N3HEAA,LGA,DFW,0925,0931,0942,255,210,1389,1212,1240,1219,0,0,,,,,,
2015,1,1,4,AA,1383,N4UCAA,IAH,DFW,0925,0923,0945,75,41,224,1026,1040,1035,0,0,,,,,,
2015,1,1,4,AA,1484,N504AA,DFW,AUS,0925,,,60,,190,,1025,,0,1,B,,,,,
2015,1,1,4,AA,1656,N3FGAA,SFO,DFW,0925,0922,0934,210,187,1464,1441,1455,1447,0,0,,,,,,
2015,1,1,4,AA,1521,N858AA,MIA,LAS,0925,0943,1004,332,296,2174,1200,1157,1207,0,0,,,,,,
2015,1,1,4,AA,2419,N855AA,DFW,LAX,0925,0942,1020,200,172,1235,1112,1045,1120,0,0,,18,0,17,0,0
2015,1,1,4,B6,49,N306JB,BOS,SAV,0925,0919,0938,164,141,901,1159,1209,1204,0,0,,,,,,
2015,1,1,4,B6,921,N552JB,BOS,PBI,0925,0939,0956,205,175,1197,1251,1250,1253,0,0,,,,,,
2015,1,1,4,B6,1480,N355JB,FLL,DCA,0925,0922,0933,139,127,899,1140,1144,1144,0,0,,,,,,
2015,1,1,4,DL,539,N919DE,IND,MSP,0925,0916,0932,118,88,503,1000,1023,1003,0,0,,,,,,
2015,1,1,4,DL,808,N548US,MSP,BOS,0925,0917,0948,169,120,1124,1248,1314,1256,0,0,,,,,,
2015,1,1,4,AA,397,N3CGAA,MIA,SJU,0925,0921,0937,155,122,1045,1239,1300,1249,0,0,,,,,,
2015,1,1,4,DL,2340,N956DL,MSY,MSP,0925,0923,0934,172,138,1039,1152,1217,1202,0,0,,,,,,
2015,1,1,4,EV,5377,N710EV,LGA,CLE,0925,0920,0932,117,73,419,1045,1122,1050,0,0,,,,,,
2015,1,1,4,EV,5969,N10156,TYS,ORD,0925,0915,0933,111,81,475,0954,1016,1000,0,0,,,,,,
2015,1,1,4,MQ,3636,N935MQ,DFW,MLU,0925,,,63,,293,,1028,,0,1,B,,,,,
2015,1,1,4,OO,2607,N868CA,SMF,LAX,0925,0930,0945,90,60,373,1045,1055,1100,0,0,,,,,,
2015,1,1,4,OO,4856,N631SK,SJC,LAX,0925,0939,0956,80,50,308,1046,1045,1058,0,0,,,,,,
2015,1,1,4,UA,1584,N12238,FLL,EWR,0926,0922,0936,183,154,1065,1210,1229,1222,0,0,,,,,,
2015,1,1,4,NK,762,N504NK,ATL,ORD,0926,0926,0941,119,97,606,1018,1025,1023,0,0,,,,,,
2015,1,1,4,NK,345,N632NK,MSP,PHX,0926,0931,1012,201,182,1276,1214,1147,1219,0,0,,32,0,0,0,0
2015,1,1,4,OO,5485,N594SW,COS,DEN,0926,0918,0933,54,20,73,0953,1020,1054,0,0,,34,0,0,0,0
2015,1,1,4,OO,5251,N746SK,SAT,IAH,0926,0923,0937,58,33,191,1010,1024,1027,0,0,,,,,,
2015,1,1,4,UA,672,N808UA,IAH,ORD,0927,0942,0955,165,112,925,1147,1212,1200,0,0,,,,,,
2015,1,1,4,UA,1041,N30401,IAH,SLC,0927,0935,0951,206,166,1195,1137,1153,1140,0,0,,,,,,
2015,1,1,4,UA,1499,N37474,LAX,IAH,0927,0925,0937,198,172,1379,1429,1445,1436,0,0,,,,,,
2015,1,1,4,EV,4940,N754EV,CLT,DTW,0927,0922,0954,120,92,500,1126,1127,1133,0,0,,,,,,
2015,1,1,4,EV,5234,N884AS,MGM,ATL,0927,0918,0933,56,30,147,1103,1123,1110,0,0,,,,,,
2015,1,1,4,HA,341,N487HA,ITO,HNL,0927,0929,0938,51,38,216,1016,1018,1022,0,0,,,,,,
2015,1,1,4,HA,367,N480HA,KOA,HNL,0927,0927,0935,43,30,163,1005,1010,1015,0,0,,,,,,
2015,1,1,4,HA,132,N483HA,OGG,ITO,0927,1007,1018,37,26,121,1044,1004,1049,0,0,,0,0,5,40,0
2015,1,1,4,OO,5320,N296SW,PUB,DEN,0927,0917,0923,48,35,109,0958,1015,1024,0,0,,,,,,
2015,1,1,4,OO,5168,N959SW,GJT,DEN,0927,0921,0933,67,40,212,1013,1034,1033,0,0,,,,,,
2015,1,1,4,NK,470,N534NK,SAN,LAS,0928,0915,0925,72,51,258,1016,1040,1021,0,0,,,,,,
2015,1,1,4,OO,4992,N973SW,MSN,ORD,0928,1145,1155,52,28,108,1223,1020,1232,0,0,,0,0,132,0,0
2015,1,1,4,US,1978,N827AW,CLT,IAH,0929,0925,0941,164,149,912,1110,1113,1117,0,0,,,,,,
2015,1,1,4,UA,632,N482UA,ORD,TPA,0929,0929,0946,163,131,1012,1257,1312,1302,0,0,,,,,,
2015,1,1,4,DL,498,N702TW,JFK,SLC,0929,0949,1012,331,302,1990,1314,1300,1318,0,0,,0,0,18,0,0
2015,1,1,4,DL,1808,N3754A,RDU,DTW,0929,0926,0938,110,88,501,1106,1119,1113,0,0,,,,,,
2015,1,1,4,US,1719,N110UW,SLC,CLT,0930,0930,1005,222,198,1727,1523,1512,1529,0,0,,17,0,0,0,0
2015,1,1,4,US,1943,N508AY,CLT,SEA,0930,0928,0952,350,310,2279,1202,1220,1211,0,0,,,,,,
2015,1,1,4,UA,702,N405UA,MCO,ORD,0930,0927,0939,169,146,1005,1105,1119,1109,0,0,,,,,,
2015,1,1,4,VX,352,N846VA,SFO,BOS,0930,0925,0936,335,305,2704,1741,1805,1751,0,0,,,,,,
2015,1,1,4,WN,1766,N376SW,AUS,PHX,0930,0930,0941,155,136,872,1057,1105,1102,0,0,,,,,,
2015,1,1,4,WN,1129,N272WN,BHM,TPA,0930,0924,0933,85,68,459,1141,1155,1146,0,0,,,,,,
2015,1,1,4,WN,1010,N962WN,BNA,DAL,0930,0930,0938,120,106,623,1124,1130,1128,0,0,,,,,,
2015,1,1,4,WN,235,N691WN,BOS,BWI,0930,0923,0934,105,69,369,1043,1115,1047,0,0,,,,,,
2015,1,1,4,WN,398,N475WN,DAL,PHX,0930,0928,0936,160,143,879,1059,1110,1105,0,0,,,,,,
2015,1,1,4,WN,3126,N396SW,IND,RSW,0930,0931,0942,155,121,945,1143,1205,1148,0,0,,,,,,
2015,1,1,4,WN,792,N641SW,LAS,ONT,0930,0930,0940,55,31,197,1011,1025,1015,0,0,,,,,,
2015,1,1,4,WN,931,N8634A,MDW,HOU,0930,0928,0940,170,148,937,1208,1220,1212,0,0,,,,,,
2015,1,1,4,WN,1081,N214WN,MDW,OKC,0930,0926,0935,125,,691,1340,1135,1343,1,0,,,,,,
2015,1,1,4,WN,1714,N944WN,ATL,DAL,0930,0930,0942,145,123,721,1045,1055,1049,0,0,,,,,,
2015,1,1,4,WN,989,N943WN,SAN,DEN,0930,0931,0939,145,111,853,1230,1255,1236,0,0,,,,,,
2015,1,1,4,WN,346,N454WN,SAN,PDX,0930,0927,0940,155,131,933,1151,1205,1154,0,0,,,,,,
2015,1,1,4,WN,330,N798SW,SAT,LAS,0930,0926,0939,180,150,1069,1009,1030,1013,0,0,,,,,,
2015,1,1,4,WN,684,N249WN,HOU,OKC,0930,0957,1005,80,62,419,1107,1050,1110,0,0,,0,0,4,16,0
2015,1,1,4,UA,1222,N77258,LAX,HNL,0930,1009,1025,361,345,2556,1410,1331,1414,0,0,,4,0,39,0,0
2015,1,1,4,UA,1537,N78448,LAX,MCO,0930,0929,0945,288,254,2218,1659,1718,1705,0,0,,,,,,
2015,1,1,4,US,461,N540UW,CLT,SFO,0930,0931,0956,345,301,2296,1157,1215,1205,0,0,,,,,,
2015,1,1,4,US,476,N834AW,RNO,PHX,0930,0924,0945,103,82,601,1207,1213,1213,0,0,,,,,,
2015,1,1,4,AA,169,N854AA,LAS,LAX,0930,1238,1256,70,42,236,1338,1040,1344,0,0,,0,0,0,184,0
2015,1,1,4,AA,148,N3EJAA,CLT,MIA,0930,0925,0948,131,92,650,1120,1141,1124,0,0,,,,,,
2015,1,1,4,AA,384,N3EEAA,ORD,LGA,0930,0934,0944,120,87,733,1211,1230,1214,0,0,,,,,,
2015,1,1,4,AA,1299,N3HYAA,MIA,DCA,0930,0928,0942,149,123,919,1145,1159,1150,0,0,,,,,,
2015,1,1,4,AA,1509,N3BGAA,MIA,BWI,0930,0925,0939,158,129,946,1148,1208,1153,0,0,,,,,,
2015,1,1,4,AA,2249,N4XKAA,DFW,IAH,0930,1027,1056,65,42,224,1138,1035,1152,0,0,,20,0,0,56,1
2015,1,1,4,AA,2216,N425AA,DFW,SMF,0930,0930,1001,225,191,1431,1112,1115,1119,0,0,,,,,,
2015,1,1,4,AA,2224,N490AA,ORD,LAS,0930,1001,1019,240,191,1514,1130,1130,1135,0,0,,,,,,
2015,1,1,4,AA,2442,N5FCAA,LAX,DFW,0930,0937,0953,180,147,1235,1420,1430,1429,0,0,,,,,,
2015,1,1,4,AS,644,N706AS,PDX,PHX,0930,0928,0941,148,133,1009,1254,1258,1259,0,0,,,,,,
2015,1,1,4,AS,746,N459AS,SEA,ATL,0930,0935,0954,277,256,2182,1710,1707,1716,0,0,,,,,,
2015,1,1,4,B6,271,N556JB,LGA,FLL,0930,0929,0941,191,144,1076,1205,1241,1210,0,0,,,,,,
2015,1,1,4,DL,422,N180DN,JFK,LAX,0930,0931,0948,395,357,2475,1245,1305,1252,0,0,,,,,,
2015,1,1,4,DL,928,N335NW,DEN,LGA,0930,0940,0953,221,172,1620,1445,1511,1452,0,0,,,,,,
2015,1,1,4,DL,1226,N384DA,RSW,MSP,0930,0923,0932,220,197,1416,1149,1210,1158,0,0,,,,,,
2015,1,1,4,AA,1456,N4YCAA,DFW,MCO,0930,0952,1007,145,119,985,1306,1255,1310,0,0,,0,0,0,14,1
2015,1,1,4,DL,2271,N936DL,PBI,ATL,0930,0926,0939,110,82,545,1101,1120,1106,0,0,,,,,,
2015,1,1,4,DL,2367,N985DL,CVG,FLL,0930,0927,0946,165,122,932,1148,1215,1151,0,0,,,,,,
2015,1,1,4,DL,2591,N941DL,MKE,MSP,0930,1202,1211,75,52,297,1303,1045,1307,0,0,,0,0,2,140,0
2015,1,1,4,DL,2605,N329NB,MSP,SAN,0930,0938,1010,241,199,1532,1129,1131,1133,0,0,,,,,,
2015,1,1,4,DL,316,N532US,MSP,FLL,0930,0932,1005,219,178,1487,1403,1409,1406,0,0,,,,,,
2015,1,1,4,DL,333,N918DH,MSP,MIA,0930,0929,0950,227,176,1501,1346,1417,1350,0,0,,,,,,
2015,1,1,4,DL,1520,N964DL,CVG,ATL,0930,0925,0938,103,69,373,1047,1113,1052,0,0,,,,,,
2015,1,1,4,DL,1635,N937DN,DEN,DTW,0930,0932,0949,170,133,1123,1402,1420,1409,0,0,,,,,,
2015,1,1,4,DL,1744,N978DL,DCA,DTW,0930,0923,0938,102,77,405,1055,1112,1100,0,0,,,,,,
2015,1,1,4,DL,1818,N555NW,MCO,ATL,0930,0926,0937,92,62,404,1039,1102,1043,0,0,,,,,,
2015,1,1,4,DL,1933,N376NW,CVG,LAX,0930,0929,0941,305,260,1900,1101,1135,1128,0,0,,,,,,
2015,1,1,4,B6,199,N523JB,LGA,MCO,0930,0924,0936,181,137,950,1153,1231,1156,0,0,,,,,,
2015,1,1,4,EV,4187,N12569,EWR,BNA,0930,0926,0940,154,132,748,1052,1104,1059,0,0,,,,,,
2015,1,1,4,F9,1309,N210FR,CVG,IAD,0930,0939,0947,85,53,388,1040,1055,1046,0,0,,,,,,
2015,1,1,4,F9,1109,N947FR,MCO,CLE,0930,0922,0933,145,122,895,1135,1155,1140,0,0,,,,,,
2015,1,1,4,MQ,2860,N647MQ,ABI,DFW,0930,,,55,,158,,1025,,0,1,B,,,,,
2015,1,1,4,MQ,3212,N819MQ,ORD,TYS,0930,0923,0935,88,61,475,1136,1158,1138,0,0,,,,,,
2015,1,1,4,MQ,3184,N635MQ,DFW,GRK,0930,,,48,,134,,1018,,0,1,B,,,,,
2015,1,1,4,MQ,3270,N606MQ,DFW,CHA,0930,,,108,,695,,1218,,0,1,B,,,,,
2015,1,1,4,MQ,3574,N618MQ,MIA,CMH,0930,0945,1010,165,145,990,1235,1215,1241,0,0,,11,0,15,0,0
2015,1,1,4,OO,7414,N429SW,RHI,MSP,0930,0922,0955,67,41,190,1036,1037,1042,0,0,,,,,,
2015,1,1,4,OO,2634,N498CA,MKE,ORD,0930,0931,0948,70,19,67,1007,1040,1050,0,0,,,,,,
2015,1,1,4,OO,3466,N225AG,PDX,TUS,0930,1012,1022,165,139,1119,1341,1315,1344,0,0,,0,0,0,29,0
2015,1,1,4,OO,4471,N910EV,SBN,ATL,0930,0920,0932,119,87,566,1059,1129,1107,0,0,,,,,,
2015,1,1,4,OO,7379,N675BR,CDC,SLC,0930,0938,1006,60,38,221,1044,1030,1048,0,0,,10,0,8,0,0
2015,1,1,4,AS,65,N713AS,KTN,WRG,0931,0931,0950,46,27,82,1017,1017,1021,0,0,,,,,,
2015,1,1,4,MQ,3480,N602MQ,MIA,ORF,0931,0926,0939,141,121,802,1140,1152,1144,0,0,,,,,,
2015,1,1,4,MQ,3542,N662MQ,MIA,CHS,0931,0931,0946,102,78,489,1104,1113,1111,0,0,,,,,,
2015,1,1,4,UA,1705,N68452,LAX,IAD,0932,0947,1002,288,244,2288,1706,1720,1712,0,0,,,,,,
2015,1,1,4,DL,1683,N3764D,SLC,LAS,0932,0931,0954,88,52,368,0946,1000,0952,0,0,,,,,,
2015,1,1,4,EV,4891,N720EV,ATL,MSN,0932,0945,0955,128,104,707,1039,1040,1044,0,0,,,,,,
2015,1,1,4,HA,318,N484HA,HNL,KOA,0932,0927,0943,43,26,163,1009,1015,1014,0,0,,,,,,
2015,1,1,4,DL,1767,N979AT,ATL,FNT,0933,0930,0939,117,92,645,1111,1130,1115,0,0,,,,,,
2015,1,1,4,NK,936,N605NK,RSW,ACY,0933,1102,1112,137,119,982,1311,1150,1315,0,0,,85,0,0,0,0
2015,1,1,4,MQ,3150,N624MQ,MIA,CVG,0934,0931,0944,163,140,948,1204,1217,1209,0,0,,,,,,
2015,1,1,4,OO,6399,N946SW,DSM,DEN,0934,0930,0947,121,91,589,1018,1035,1059,0,0,,24,0,0,0,0
2015,1,1,4,OO,5655,N117SY,MSP,ORD,0935,0933,1002,95,57,334,1059,1110,1111,0,0,,,,,,
2015,1,1,4,US,2013,N584UW,CLT,RDU,0935,0929,0943,54,27,130,1010,1029,1013,0,0,,,,,,
2015,1,1,4,UA,791,N442UA,BOS,IAD,0935,0929,0949,104,80,413,1109,1119,1114,0,0,,,,,,
2015,1,1,4,WN,2351,N7728D,ATL,MDW,0935,0936,0948,120,97,591,1025,1035,1031,0,0,,,,,,
2015,1,1,4,WN,4278,N228WN,CMH,DEN,0935,0935,0943,210,189,1154,1052,1105,1058,0,0,,,,,,
2015,1,1,4,WN,725,N8306H,DAL,BNA,0935,0930,0940,100,74,623,1054,1115,1059,0,0,,,,,,
2015,1,1,4,WN,2780,N731SA,EWR,MSY,0935,0930,0943,220,185,1167,1148,1215,1153,0,0,,,,,,
2015,1,1,4,WN,20,N7734H,HRL,HOU,0935,0933,0940,55,42,277,1022,1030,1025,0,0,,,,,,
2015,1,1,4,WN,320,N917WN,LAS,IND,0935,0932,0943,210,175,1590,1538,1605,1543,0,0,,,,,,
2015,1,1,4,WN,2158,N278WN,LAS,PIT,0935,1001,1010,245,215,1910,1645,1640,1650,0,0,,,,,,
2015,1,1,4,WN,521,N794SW,LAS,RDU,0935,0939,0954,255,221,2026,1635,1650,1648,0,0,,,,,,
2015,1,1,4,WN,701,N419WN,LAS,SAN,0935,1020,1032,65,43,258,1115,1040,1119,0,0,,0,0,0,39,0
2015,1,1,4,WN,32,N747SA,MDW,BNA,0935,0925,0936,80,56,395,1032,1055,1037,0,0,,,,,,
2015,1,1,4,WN,537,N799SW,ATL,DEN,0935,0932,0946,210,184,1199,1050,1105,1057,0,0,,,,,,
2015,1,1,4,WN,267,N784SW,SAT,PHX,0935,0936,0947,150,128,843,1055,1105,1059,0,0,,,,,,
2015,1,1,4,WN,126,N256WN,OKC,PHX,0935,0931,0953,150,133,833,1106,1105,1112,0,0,,,,,,
2015,1,1,4,UA,1239,N76505,LAX,SFO,0935,0959,1016,90,57,337,1113,1105,1119,0,0,,,,,,
2015,1,1,4,US,413,N571UW,CLT,ATL,0935,0930,0949,75,42,226,1031,1050,1043,0,0,,,,,,
2015,1,1,4,US,445,N187US,CLT,DEN,0935,0929,0946,226,208,1337,1114,1121,1124,0,0,,,,,,
2015,1,1,4,US,529,N665AW,BOS,CLT,0935,0934,0950,149,118,728,1148,1204,1157,0,0,,,,,,
2015,1,1,4,AA,36,N3EKAA,SAN,DFW,0935,0928,0941,170,140,1171,1401,1425,1420,0,0,,,,,,
2015,1,1,4,AA,1179,N3JUAA,MIA,IAH,0935,0929,0940,177,152,964,1112,1132,1120,0,0,,,,,,
2015,1,1,4,AA,1185,N853AA,MIA,BOS,0935,0935,0950,193,164,1258,1234,1248,1239,0,0,,,,,,
2015,1,1,4,AA,1463,N3EWAA,ORD,FLL,0935,0938,0950,180,145,1182,1315,1335,1321,0,0,,,,,,
2015,1,1,4,AS,139,N592AS,ORD,ANC,0935,0931,0941,424,416,2846,1337,1339,1345,0,0,,,,,,
2015,1,1,4,AS,835,N589AS,SJC,KOA,0935,0944,0953,335,322,2384,1315,1310,1319,0,0,,,,,,
2015,1,1,4,B6,665,N588JB,BOS,RSW,0935,0937,0954,220,184,1249,1258,1315,1304,0,0,,,,,,
2015,1,1,4,DL,1316,N6705Y,ATL,DEN,0935,0933,0944,212,177,1199,1041,1107,1047,0,0,,,,,,
2015,1,1,4,DL,1472,N911DA,ATL,TPA,0935,0936,1011,88,61,406,1112,1103,1114,0,0,,,,,,
2015,1,1,4,B6,2379,N283JB,BOS,EWR,0935,0938,0959,80,52,200,1051,1055,1056,0,0,,,,,,
2015,1,1,4,B6,2115,N373JB,DCA,JAX,0935,0927,0936,130,98,634,1114,1145,1120,0,0,,,,,,
2015,1,1,4,HA,47,N583HA,OAK,HNL,0935,0923,0933,335,314,2409,1247,1310,1252,0,0,,,,,,
2015,1,1,4,HA,51,N381HA,JFK,HNL,0935,0933,0942,675,639,4983,1521,1550,1533,0,0,,,,,,
2015,1,1,4,MQ,2828,N932MQ,DFW,CHS,0935,,,143,,987,,1258,,0,1,B,,,,,
2015,1,1,4,MQ,3375,N515MQ,XNA,DFW,0935,0931,0941,75,56,280,1037,1050,1042,0,0,,,,,,
2015,1,1,4,MQ,3458,N623MQ,MLI,ORD,0935,0936,1003,60,30,139,1033,1035,1104,0,0,,29,0,0,0,0
2015,1,1,4,NK,357,N530NK,ORD,LAS,0935,0935,0948,238,191,1514,1059,1133,1144,0,0,,,,,,
2015,1,1,4,EV,5797,N14116,STL,EWR,0935,0925,0936,142,106,872,1222,1257,1233,0,0,,,,,,
2015,1,1,4,UA,751,N840UA,BOS,EWR,0936,0934,0946,84,52,200,1038,1100,1046,0,0,,,,,,
2015,1,1,4,HA,520,N493HA,HNL,OGG,0936,0928,0940,37,19,100,0959,1013,1007,0,0,,,,,,
2015,1,1,4,B6,584,N531JB,MCO,JFK,0937,0933,0948,142,125,944,1153,1159,1159,0,0,,,,,,
2015,1,1,4,DL,1233,N910AT,ATL,ORF,0937,0934,0943,93,67,516,1050,1110,1054,0,0,,,,,,
2015,1,1,4,DL,2074,N687DL,SEA,DTW,0937,0933,0950,249,209,1927,1619,1646,1627,0,0,,,,,,
2015,1,1,4,F9,770,N934FR,LAS,DEN,0937,0928,0941,108,87,628,1208,1225,1214,0,0,,,,,,
2015,1,1,4,UA,341,N498UA,MCO,EWR,0938,0936,0946,155,128,937,1154,1213,1207,0,0,,,,,,
2015,1,1,4,B6,56,N190JB,IAD,BOS,0938,1225,1236,84,66,413,1342,1102,1345,0,0,,0,0,163,0,0
2015,1,1,4,EV,5996,N11536,BNA,ORD,0938,0931,0943,97,74,409,1057,1115,1104,0,0,,,,,,
2015,1,1,4,OO,4770,N823AS,MSP,DIK,0938,0929,0946,123,102,481,1028,1041,1035,0,0,,,,,,
2015,1,1,4,OO,5628,N785SK,SFO,SNA,0938,0932,0948,92,70,372,1058,1110,1104,0,0,,,,,,
2015,1,1,4,OO,5658,N960SW,MTJ,DEN,0939,0927,0937,68,43,196,1020,1047,1036,0,0,,,,,,
2015,1,1,4,UA,261,N408UA,LAS,IAH,0939,0937,0950,182,154,1222,1424,1441,1431,0,0,,,,,,
2015,1,1,4,AA,1391,N851AA,MIA,MCO,0939,0938,0952,67,37,192,1029,1046,1040,0,0,,,,,,
2015,1,1,4,B6,61,N598JB,BOS,SJU,0939,0942,1004,240,195,1674,1419,1439,1423,0,0,,,,,,
2015,1,1,4,DL,1990,N934AT,ATL,SAV,0939,0937,0949,66,35,214,1024,1045,1028,0,0,,,,,,
2015,1,1,4,EV,6001,N13118,JAX,IAD,0939,0939,0948,111,92,630,1120,1130,1126,0,0,,,,,,
